"16.26.0";"5";"Herstellung von festen Brennstoffen aus pflanzlicher Biomasse";"Herstellung von festen Brennstoffen aus pflanzlicher Biomasse"
"16.27";"4";"Veredlung von Holzwaren";"Veredlung von Holzwaren"
"16.27.0";"5";"Veredlung von Holzwaren";"Veredlung von Holzwaren"
"16.28";"4";"Herstellung von sonstigen Holzwaren sowie Kork-, Flecht- und Korbwaren";"Herstellung von sonstigen Holzwaren sowie Kork-, Flecht- und Korbwaren"
"16.28.0";"5";"Herstellung von sonstigen Holzwaren sowie Kork-, Flecht- und Korbwaren";"Herstellung von sonstigen Holzwaren sowie Kork-, Flecht- und Korbwaren"
"17";"2";"Herstellung von Papier, Pappe und Waren daraus";"Herstellung von Papier, Pappe und Waren daraus"
"17.1";"3";"Herstellung von Holz- und Zellstoff, Papier, Karton und Pappe";"Herstellung von Holz- und Zellstoff, Papier, Karton und Pappe"
"17.11";"4";"Herstellung von Holz- und Zellstoff";"Herstellung von Holz- und Zellstoff"
"17.11.0";"5";"Herstellung von Holz- und Zellstoff";"Herstellung von Holz- und Zellstoff"
"17.12";"4";"Herstellung von Papier, Karton und Pappe";"Herstellung von Papier, Karton und Pappe"
"17.12.0";"5";"Herstellung von Papier, Karton und Pappe";"Herstellung von Papier, Karton und Pappe"
"17.2";"3";"Herstellung von Waren aus Papier, Karton und Pappe";"Herstellung von Waren aus Papier, Karton und Pappe"
"17.21";"4";"Herstellung von Wellpapier und -pappe sowie von Verpackungsmitteln aus Papier, Karton und Pappe";"Herstellung von Wellpapier und -pappe sowie von Verpackungsmitteln aus Papier, Karton und Pappe"
"17.21.0";"5";"Herstellung von Wellpapier und -pappe sowie von Verpackungsmitteln aus Papier, Karton und Pappe";"Herstellung von Wellpapier und -pappe sowie von Verpackungsmitteln aus Papier, Karton und Pappe"
"17.22";"4";"Herstellung von Haushalts-, Hygiene- und Toilettenartikeln aus Zellstoff, Papier und Pappe";"Herstellung von Haushalts-, Hygiene- und Toilettenartikeln aus Zellstoff, Papier und Pappe"
"17.22.0";"5";"Herstellung von Haushalts-, Hygiene- und Toilettenartikeln aus Zellstoff, Papier und Pappe";"Herstellung von Haushalts-, Hygiene- und Toilettenartikeln aus Zellstoff, Papier und Pappe"
"17.23";"4";"Herstellung von Schreibwaren und Bürobedarf aus Papier, Karton und Pappe";"Herstellung von Schreibwaren und Bürobedarf aus Papier, Karton und Pappe"
"17.23.0";"5";"Herstellung von Schreibwaren und Bürobedarf aus Papier, Karton und Pappe";"Herstellung von Schreibwaren und Bürobedarf aus Papier, Karton und Pappe"
"17.24";"4";"Herstellung von Tapeten";"Herstellung von Tapeten"
"17.24.0";"5";"Herstellung von Tapeten";"Herstellung von Tapeten"
"17.25";"4";"Herstellung von sonstigen Waren aus Papier, Karton und Pappe";"Herstellung von sonstigen Waren aus Papier, Karton und Pappe"
"17.25.0";"5";"Herstellung von sonstigen Waren aus Papier, Karton und Pappe";"Herstellung von sonstigen Waren aus Papier, Karton und Pappe"
"18";"2";"Herstellung von Druckerzeugnissen; Vervielfältigung von bespielten Ton-, Bild- und Datenträgern";"Herstellung von Druckerzeugnissen; Vervielfältigung von bespielten Ton-, Bild- und Datenträgern"
"18.1";"3";"Herstellung von Druckerzeugnissen";"Herstellung von Druckerzeugnissen"
"18.11";"4";"Drucken von Zeitungen";"Drucken von Zeitungen"
"18.11.0";"5";"Drucken von Zeitungen";"Drucken von Zeitungen"
"18.12";"4";"Sonstiges Drucken";"Sonstiges Drucken"
"18.12.0";"5";"Sonstiges Drucken";"Sonstiges Drucken"
"18.13";"4";"Druck- und Medienvorstufe";"Druck- und Medienvorstufe"
"18.13.0";"5";"Druck- und Medienvorstufe";"Druck- und Medienvorstufe"
"18.14";"4";"Binden von Druckerzeugnissen und damit verbundene Dienstleistungen";"Binden von Druckerzeugnissen und damit verbundene Dienstleistungen"
"18.14.0";"5";"Binden von Druckerzeugnissen und damit verbundene Dienstleistungen";"Binden von Druckerzeugnissen und damit verbundene Dienstleistungen"
"18.2";"3";"Vervielfältigung von bespielten Ton-, Bild- und Datenträgern";"Vervielfältigung von bespielten Ton-, Bild- und Datenträgern"
"18.20";"4";"Vervielfältigung von bespielten Ton-, Bild- und Datenträgern";"Vervielfältigung von bespielten Ton-, Bild- und Datenträgern"
"18.20.0";"5";"Vervielfältigung von bespielten Ton-, Bild- und Datenträgern";"Vervielfältigung von bespielten Ton-, Bild- und Datenträgern"
"19";"2";"Kokerei und Mineralölverarbeitung";"Kokerei und Mineralölverarbeitung"
"19.1";"3";"Kokerei";"Kokerei"
"19.10";"4";"Kokerei";"Kokerei"
"19.10.0";"5";"Kokerei";"Kokerei"
"19.2";"3";"Herstellung von Mineralölerzeugnissen und von fossilen Brennstoffen";"Herstellung von Mineralölerzeugnissen und von fossilen Brennstoffen"
"19.20";"4";"Herstellung von Mineralölerzeugnissen und von fossilen Brennstoffen";"Herstellung von Mineralölerzeugnissen und von fossilen Brennstoffen"
"19.20.0";"5";"Herstellung von Mineralölerzeugnissen und von fossilen Brennstoffen";"Herstellung von Mineralölerzeugnissen und von fossilen Brennstoffen"
"20";"2";"Herstellung von chemischen Erzeugnissen";"Herstellung von chemischen Erzeugnissen"
"20.1";"3";"Herstellung von chemischen Grundstoffen, Düngemitteln und Stickstoffverbindungen, Kunststoffen in Primärformen und synthetischem Kautschuk in Primärformen";"Herstellung von chemischen Grundstoffen, Düngemitteln und Stickstoffverbindungen, Kunststoffen in Primärformen und synthetischem Kautschuk in Primärformen"
"20.11";"4";"Herstellung von Industriegasen";"Herstellung von Industriegasen"
"20.11.0";"5";"Herstellung von Industriegasen";"Herstellung von Industriegasen"
"20.12";"4";"Herstellung von Farbstoffen und Pigmenten";"Herstellung von Farbstoffen und Pigmenten"
"20.12.0";"5";"Herstellung von Farbstoffen und Pigmenten";"Herstellung von Farbstoffen und Pigmenten"
"20.13";"4";"Herstellung von sonstigen anorganischen Grundstoffen und Chemikalien";"Herstellung von sonstigen anorganischen Grundstoffen und Chemikalien"
"20.13.0";"5";"Herstellung von sonstigen anorganischen Grundstoffen und Chemikalien";"Herstellung von sonstigen anorganischen Grundstoffen und Chemikalien"
"20.14";"4";"Herstellung von sonstigen organischen Grundstoffen und Chemikalien";"Herstellung von sonstigen organischen Grundstoffen und Chemikalien"
"20.14.0";"5";"Herstellung von sonstigen organischen Grundstoffen und Chemikalien";"Herstellung von sonstigen organischen Grundstoffen und Chemikalien"
"20.15";"4";"Herstellung von Düngemitteln und Stickstoffverbindungen";"Herstellung von Düngemitteln und Stickstoffverbindungen"
"20.15.0";"5";"Herstellung von Düngemitteln und Stickstoffverbindungen";"Herstellung von Düngemitteln und Stickstoffverbindungen"
"20.16";"4";"Herstellung von Kunststoffen in Primärformen";"Herstellung von Kunststoffen in Primärformen"
"20.16.0";"5";"Herstellung von Kunststoffen in Primärformen";"Herstellung von Kunststoffen in Primärformen"
"20.17";"4";"Herstellung von synthetischem Kautschuk in Primärformen";"Herstellung von synthetischem Kautschuk in Primärformen"
"20.17.0";"5";"Herstellung von synthetischem Kautschuk in Primärformen";"Herstellung von synthetischem Kautschuk in Primärformen"
"20.2";"3";"Herstellung von Schädlingsbekämpfungs-, Pflanzenschutz- und Desinfektionsmitteln";"Herstellung von Schädlingsbekämpfungs-, Pflanzenschutz- und Desinfektionsmitteln"
"20.20";"4";"Herstellung von Schädlingsbekämpfungs-, Pflanzenschutz- und Desinfektionsmitteln";"Herstellung von Schädlingsbekämpfungs-, Pflanzenschutz- und Desinfektionsmitteln"
"20.20.0";"5";"Herstellung von Schädlingsbekämpfungs-, Pflanzenschutz- und Desinfektionsmitteln";"Herstellung von Schädlingsbekämpfungs-, Pflanzenschutz- und Desinfektionsmitteln"
"20.3";"3";"Herstellung von Anstrichmitteln, Druckfarben und Kitten";"Herstellung von Anstrichmitteln, Druckfarben und Kitten"
"20.30";"4";"Herstellung von Anstrichmitteln, Druckfarben und Kitten";"Herstellung von Anstrichmitteln, Druckfarben und Kitten"
"20.30.0";"5";"Herstellung von Anstrichmitteln, Druckfarben und Kitten";"Herstellung von Anstrichmitteln, Druckfarben und Kitten"
"20.4";"3";"Herstellung von Wasch-, Reinigungs- und Poliermitteln";"Herstellung von Wasch-, Reinigungs- und Poliermitteln"
"20.41";"4";"Herstellung von Seifen, Wasch-, Reinigungs- und Poliermitteln";"Herstellung von Seifen, Wasch-, Reinigungs- und Poliermitteln"
"20.41.0";"5";"Herstellung von Seifen, Wasch-, Reinigungs- und Poliermitteln";"Herstellung von Seifen, Wasch-, Reinigungs- und Poliermitteln"
"20.42";"4";"Herstellung von Körperpflegemitteln und Duftstoffen";"Herstellung von Körperpflegemitteln und Duftstoffen"
"20.42.0";"5";"Herstellung von Körperpflegemitteln und Duftstoffen";"Herstellung von Körperpflegemitteln und Duftstoffen"
"20.5";"3";"Herstellung von sonstigen chemischen Erzeugnissen";"Herstellung von sonstigen chemischen Erzeugnissen"
"20.51";"4";"Herstellung von flüssigen Biokraftstoffen";"Herstellung von flüssigen Biokraftstoffen"
"20.51.0";"5";"Herstellung von flüssigen Biokraftstoffen";"Herstellung von flüssigen Biokraftstoffen"
"20.59";"4";"Herstellung von sonstigen chemischen Erzeugnissen a. n. g.";"Herstellung von sonstigen chemischen Erzeugnissen a. n. g."
"20.59.1";"5";"Herstellung von pyrotechnischen Erzeugnissen";"Herstellung von pyrotechnischen Erzeugnissen"
"20.59.2";"5";"Herstellung von Klebstoffen";"Herstellung von Klebstoffen"
"20.59.3";"5";"Herstellung von ätherischen Ölen";"Herstellung von ätherischen Ölen"
"20.59.9";"5";"Herstellung von sonstigen chemischen Erzeugnissen a. n. g.";"Herstellung von sonstigen chemischen Erzeugnissen a. n. g."
"20.6";"3";"Herstellung von Chemiefasern";"Herstellung von Chemiefasern"
"20.60";"4";"Herstellung von Chemiefasern";"Herstellung von Chemiefasern"
"20.60.0";"5";"Herstellung von Chemiefasern";"Herstellung von Chemiefasern"
"21";"2";"Herstellung von pharmazeutischen Erzeugnissen";"Herstellung von pharmazeutischen Erzeugnissen"
"21.1";"3";"Herstellung von pharmazeutischen Grundstoffen";"Herstellung von pharmazeutischen Grundstoffen"
"21.10";"4";"Herstellung von pharmazeutischen Grundstoffen";"Herstellung von pharmazeutischen Grundstoffen"
"21.10.0";"5";"Herstellung von pharmazeutischen Grundstoffen";"Herstellung von pharmazeutischen Grundstoffen"
"21.2";"3";"Herstellung von pharmazeutischen Spezialitäten und sonstigen pharmazeutischen Erzeugnissen";"Herstellung von pharmazeutischen Spezialitäten und sonstigen pharmazeutischen Erzeugnissen"
"21.20";"4";"Herstellung von pharmazeutischen Spezialitäten und sonstigen pharmazeutischen Erzeugnissen";"Herstellung von pharmazeutischen Spezialitäten und sonstigen pharmazeutischen Erzeugnissen"
"21.20.0";"5";"Herstellung von pharmazeutischen Spezialitäten und sonstigen pharmazeutischen Erzeugnissen";"Herstellung von pharmazeutischen Spezialitäten und sonstigen pharmazeutischen Erzeugnissen"
"22";"2";"Herstellung von Gummi- und Kunststoffwaren";"Herstellung von Gummi- und Kunststoffwaren"
"22.1";"3";"Herstellung von Gummiwaren";"Herstellung von Gummiwaren"
"22.11";"4";"Herstellung und Runderneuerung von Bereifungen";"Herstellung und Runderneuerung von Bereifungen"
"22.11.0";"5";"Herstellung und Runderneuerung von Bereifungen";"Herstellung und Runderneuerung von Bereifungen"
"22.12";"4";"Herstellung von sonstigen Gummiwaren";"Herstellung von sonstigen Gummiwaren"
"22.12.1";"5";"Herstellung von Kautschuk, Kautschukmischungen und Halbzeug daraus";"Herstellung von Kautschuk, Kautschukmischungen und Halbzeug daraus"
"22.12.9";"5";"Herstellung von sonstigen Gummiwaren a. n. g.";"Herstellung von sonstigen Gummiwaren a. n. g."
"22.2";"3";"Herstellung von Kunststoffwaren";"Herstellung von Kunststoffwaren"
"22.21";"4";"Herstellung von Platten, Folien, Schläuchen und Profilen aus Kunststoffen";"Herstellung von Platten, Folien, Schläuchen und Profilen aus Kunststoffen"
"22.21.0";"5";"Herstellung von Platten, Folien, Schläuchen und Profilen aus Kunststoffen";"Herstellung von Platten, Folien, Schläuchen und Profilen aus Kunststoffen"
"22.22";"4";"Herstellung von Verpackungsmitteln aus Kunststoffen";"Herstellung von Verpackungsmitteln aus Kunststoffen"
"22.22.0";"5";"Herstellung von Verpackungsmitteln aus Kunststoffen";"Herstellung von Verpackungsmitteln aus Kunststoffen"
"22.23";"4";"Herstellung von Türen und Fenstern aus Kunststoffen";"Herstellung von Türen und Fenstern aus Kunststoffen"
"22.23.0";"5";"Herstellung von Türen und Fenstern aus Kunststoffen";"Herstellung von Türen und Fenstern aus Kunststoffen"
"22.24";"4";"Herstellung von Baubedarfsartikeln aus Kunststoffen";"Herstellung von Baubedarfsartikeln aus Kunststoffen"
"22.24.0";"5";"Herstellung von Baubedarfsartikeln aus Kunststoffen";"Herstellung von Baubedarfsartikeln aus Kunststoffen"
"22.25";"4";"Bearbeitung und Veredlung von Kunststoffwaren";"Bearbeitung und Veredlung von Kunststoffwaren"
"22.25.0";"5";"Bearbeitung und Veredlung von Kunststoffwaren";"Bearbeitung und Veredlung von Kunststoffwaren"
"22.26";"4";"Herstellung von sonstigen Kunststoffwaren";"Herstellung von sonstigen Kunststoffwaren"
"22.26.1";"5";"Herstellung von Haushalts- oder Hauswirtschaftsartikeln aus Kunststoffen";"Herstellung von Haushalts- oder Hauswirtschaftsartikeln aus Kunststoffen"
"22.26.2";"5";"Herstellung von Büro- oder Schulartikeln aus Kunststoffen";"Herstellung von Büro- oder Schulartikeln aus Kunststoffen"
"22.26.9";"5";"Herstellung von sonstigen Kunststoffwaren a. n. g.";"Herstellung von sonstigen Kunststoffwaren a. n. g."
"23";"2";"Herstellung von Glas und Glaswaren, Keramik, Verarbeitung von Steinen und Erden";"Herstellung von Glas und Glaswaren, Keramik, Verarbeitung von Steinen und Erden"
"23.1";"3";"Herstellung von Glas und Glaswaren";"Herstellung von Glas und Glaswaren"
"23.11";"4";"Herstellung von Flachglas";"Herstellung von Flachglas"
"23.11.0";"5";"Herstellung von Flachglas";"Herstellung von Flachglas"
"23.12";"4";"Veredlung und Bearbeitung von Flachglas";"Veredlung und Bearbeitung von Flachglas"
"23.12.0";"5";"Veredlung und Bearbeitung von Flachglas";"Veredlung und Bearbeitung von Flachglas"
"23.13";"4";"Herstellung von Hohlglas";"Herstellung von Hohlglas"
"23.13.1";"5";"Herstellung von Flaschen und anderen Behältnissen aus Glas";"Herstellung von Flaschen und anderen Behältnissen aus Glas"
"23.13.9";"5";"Herstellung von Trinkgläsern und anderen Haushaltswaren aus Glas a. n. g.";"Herstellung von Trinkgläsern und anderen Haushaltswaren aus Glas a. n. g."
"23.14";"4";"Herstellung von Glasfasern und Waren daraus";"Herstellung von Glasfasern und Waren daraus"
"23.14.0";"5";"Herstellung von Glasfasern und Waren daraus";"Herstellung von Glasfasern und Waren daraus"
"23.15";"4";"Herstellung, Veredlung und Bearbeitung von sonstigem Glas einschließlich technischen Glaswaren";"Herstellung, Veredlung und Bearbeitung von sonstigem Glas einschließlich technischen Glaswaren"
"23.15.0";"5";"Herstellung, Veredlung und Bearbeitung von sonstigem Glas einschließlich technischen Glaswaren";"Herstellung, Veredlung und Bearbeitung von sonstigem Glas einschließlich technischen Glaswaren"
"23.2";"3";"Herstellung von feuerfesten keramischen Werkstoffen und Waren";"Herstellung von feuerfesten keramischen Werkstoffen und Waren"
"23.20";"4";"Herstellung von feuerfesten keramischen Werkstoffen und Waren";"Herstellung von feuerfesten keramischen Werkstoffen und Waren"
"23.20.0";"5";"Herstellung von feuerfesten keramischen Werkstoffen und Waren";"Herstellung von feuerfesten keramischen Werkstoffen und Waren"
"23.3";"3";"Herstellung von keramischen Baumaterialien";"Herstellung von keramischen Baumaterialien"
"23.31";"4";"Herstellung von keramischen Wand- und Bodenfliesen und -platten";"Herstellung von keramischen Wand- und Bodenfliesen und -platten"
"23.31.0";"5";"Herstellung von keramischen Wand- und Bodenfliesen und -platten";"Herstellung von keramischen Wand- und Bodenfliesen und -platten"
"23.32";"4";"Herstellung von Ziegeln und sonstiger Baukeramik";"Herstellung von Ziegeln und sonstiger Baukeramik"
"23.32.0";"5";"Herstellung von Ziegeln und sonstiger Baukeramik";"Herstellung von Ziegeln und sonstiger Baukeramik"
"23.4";"3";"Herstellung von sonstigen Porzellan- und keramischen Erzeugnissen";"Herstellung von sonstigen Porzellan- und keramischen Erzeugnissen"
"23.41";"4";"Herstellung von keramischen Haushaltswaren und Ziergegenständen";"Herstellung von keramischen Haushaltswaren und Ziergegenständen"
"23.41.0";"5";"Herstellung von keramischen Haushaltswaren und Ziergegenständen";"Herstellung von keramischen Haushaltswaren und Ziergegenständen"
"23.42";"4";"Herstellung von Sanitärkeramik";"Herstellung von Sanitärkeramik"
"23.42.0";"5";"Herstellung von Sanitärkeramik";"Herstellung von Sanitärkeramik"
"23.43";"4";"Herstellung von Isolatoren und Isolierteilen aus Keramik";"Herstellung von Isolatoren und Isolierteilen aus Keramik"
"23.43.0";"5";"Herstellung von Isolatoren und Isolierteilen aus Keramik";"Herstellung von Isolatoren und Isolierteilen aus Keramik"
"23.44";"4";"Herstellung von keramischen Erzeugnissen für sonstige technische Zwecke";"Herstellung von keramischen Erzeugnissen für sonstige technische Zwecke"
"23.44.0";"5";"Herstellung von keramischen Erzeugnissen für sonstige technische Zwecke";"Herstellung von keramischen Erzeugnissen für sonstige technische Zwecke"
"23.45";"4";"Herstellung von sonstigen keramischen Erzeugnissen";"Herstellung von sonstigen keramischen Erzeugnissen"
"23.45.0";"5";"Herstellung von sonstigen keramischen Erzeugnissen";"Herstellung von sonstigen keramischen Erzeugnissen"
"23.5";"3";"Herstellung von Zement, Kalk und gebranntem Gips";"Herstellung von Zement, Kalk und gebranntem Gips"
"23.51";"4";"Herstellung von Zement";"Herstellung von Zement"
"23.51.0";"5";"Herstellung von Zement";"Herstellung von Zement"
"23.52";"4";"Herstellung von Kalk und gebranntem Gips";"Herstellung von Kalk und gebranntem Gips"
"23.52.0";"5";"Herstellung von Kalk und gebranntem Gips";"Herstellung von Kalk und gebranntem Gips"
"23.6";"3";"Herstellung von Erzeugnissen aus Beton, Zement und Gips";"Herstellung von Erzeugnissen aus Beton, Zement und Gips"
"23.61";"4";"Herstellung von Erzeugnissen aus Beton, Zement und Kalksandstein für den Bau";"Herstellung von Erzeugnissen aus Beton, Zement und Kalksandstein für den Bau"
"23.61.1";"5";"Herstellung von Baublöcken und Mauersteinen aus Kalksandstein oder Porenbeton";"Herstellung von Baublöcken und Mauersteinen aus Kalksandstein oder Porenbeton"
"23.61.2";"5";"Herstellung von Baublöcken und Mauersteinen aus sonstigem Beton, von Dachsteinen, Steinplatten und dergleichen aus Beton, Zement oder Kalksandstein";"Herstellung von Baublöcken und Mauersteinen aus sonstigem Beton, von Dachsteinen, Steinplatten und dergleichen aus Beton, Zement oder Kalksandstein"
"23.61.3";"5";"Herstellung von vorgefertigten Bauelementen und Gebäuden aus Beton, Zement oder Kalksandstein";"Herstellung von vorgefertigten Bauelementen und Gebäuden aus Beton, Zement oder Kalksandstein"
"23.62";"4";"Herstellung von Gipserzeugnissen für den Bau";"Herstellung von Gipserzeugnissen für den Bau"
"23.62.0";"5";"Herstellung von Gipserzeugnissen für den Bau";"Herstellung von Gipserzeugnissen für den Bau"
"23.63";"4";"Herstellung von Frischbeton, Transportbeton";"Herstellung von Frischbeton, Transportbeton"
"23.63.0";"5";"Herstellung von Frischbeton, Transportbeton";"Herstellung von Frischbeton, Transportbeton"
"23.64";"4";"Herstellung von Mörtel und sonstigem Beton, ohne Frischbeton";"Herstellung von Mörtel und sonstigem Beton, ohne Frischbeton"
"23.64.0";"5";"Herstellung von Mörtel und sonstigem Beton, ohne Frischbeton";"Herstellung von Mörtel und sonstigem Beton, ohne Frischbeton"
"23.65";"4";"Herstellung von Faserzementwaren";"Herstellung von Faserzementwaren"
"23.65.0";"5";"Herstellung von Faserzementwaren";"Herstellung von Faserzementwaren"
"23.66";"4";"Herstellung von sonstigen Erzeugnissen aus Beton, Zement und Gips";"Herstellung von sonstigen Erzeugnissen aus Beton, Zement und Gips"
"23.66.0";"5";"Herstellung von sonstigen Erzeugnissen aus Beton, Zement und Gips";"Herstellung von sonstigen Erzeugnissen aus Beton, Zement und Gips"
"23.7";"3";"Be- und Verarbeitung von Naturwerksteinen und Natursteinen";"Be- und Verarbeitung von Naturwerksteinen und Natursteinen"
"23.70";"4";"Be- und Verarbeitung von Naturwerksteinen und Natursteinen";"Be- und Verarbeitung von Naturwerksteinen und Natursteinen"
"23.70.0";"5";"Be- und Verarbeitung von Naturwerksteinen und Natursteinen";"Be- und Verarbeitung von Naturwerksteinen und Natursteinen"
"23.9";"3";"Herstellung von Schleifkörpern und Schleifmitteln auf Unterlage sowie sonstigen Erzeugnissen aus nichtmetallischen Mineralien a. n. g.";"Herstellung von Schleifkörpern und Schleifmitteln auf Unterlage sowie sonstigen Erzeugnissen aus nichtmetallischen Mineralien a. n. g."
"23.91";"4";"Herstellung von Schleifkörpern und Schleifmitteln auf Unterlage";"Herstellung von Schleifkörpern und Schleifmitteln auf Unterlage"
"23.91.0";"5";"Herstellung von Schleifkörpern und Schleifmitteln auf Unterlage";"Herstellung von Schleifkörpern und Schleifmitteln auf Unterlage"
"23.99";"4";"Herstellung von sonstigen Erzeugnissen aus nichtmetallischen Mineralien a. n. g.";"Herstellung von sonstigen Erzeugnissen aus nichtmetallischen Mineralien a. n. g."
"23.99.0";"5";"Herstellung von sonstigen Erzeugnissen aus nichtmetallischen Mineralien a. n. g.";"Herstellung von sonstigen Erzeugnissen aus nichtmetallischen Mineralien a. n. g."
"24";"2";"Metallerzeugung und -bearbeitung";"Metallerzeugung und -bearbeitung"
"24.1";"3";"Erzeugung von Roheisen, Stahl und Ferrolegierungen";"Erzeugung von Roheisen, Stahl und Ferrolegierungen"
"24.10";"4";"Erzeugung von Roheisen, Stahl und Ferrolegierungen";"Erzeugung von Roheisen, Stahl und Ferrolegierungen"
"24.10.0";"5";"Erzeugung von Roheisen, Stahl und Ferrolegierungen";"Erzeugung von Roheisen, Stahl und Ferrolegierungen"
"24.2";"3";"Herstellung von Stahlrohren, Rohrform-, Rohrverschluss- und Rohrverbindungsstücken aus Stahl";"Herstellung von Stahlrohren, Rohrform-, Rohrverschluss- und Rohrverbindungsstücken aus Stahl"
"24.20";"4";"Herstellung von Stahlrohren, Rohrform-, Rohrverschluss- und Rohrverbindungsstücken aus Stahl";"Herstellung von Stahlrohren, Rohrform-, Rohrverschluss- und Rohrverbindungsstücken aus Stahl"
"24.20.1";"5";"Herstellung von Stahlrohren (ohne Präzisionsstahlrohre)";"Herstellung von Stahlrohren (ohne Präzisionsstahlrohre)"
"24.20.2";"5";"Herstellung von Präzisionsstahlrohren";"Herstellung von Präzisionsstahlrohren"
"24.20.3";"5";"Herstellung von Rohrform-, Rohrverschluss- und Rohrverbindungsstücken aus Stahl";"Herstellung von Rohrform-, Rohrverschluss- und Rohrverbindungsstücken aus Stahl"
"24.3";"3";"Sonstige erste Bearbeitung von Eisen und Stahl";"Sonstige erste Bearbeitung von Eisen und Stahl"
"24.31";"4";"Herstellung von Blankstahl";"Herstellung von Blankstahl"
"24.31.0";"5";"Herstellung von Blankstahl";"Herstellung von Blankstahl"
"24.32";"4";"Herstellung von Kaltband mit einer Breite von weniger als 600 mm";"Herstellung von Kaltband mit einer Breite von weniger als 600 mm"
"24.32.0";"5";"Herstellung von Kaltband mit einer Breite von weniger als 600 mm";"Herstellung von Kaltband mit einer Breite von weniger als 600 mm"
"24.33";"4";"Herstellung von Kaltprofilen";"Herstellung von Kaltprofilen"
"24.33.0";"5";"Herstellung von Kaltprofilen";"Herstellung von Kaltprofilen"
"24.34";"4";"Herstellung von kaltgezogenem Draht";"Herstellung von kaltgezogenem Draht"
"24.34.0";"5";"Herstellung von kaltgezogenem Draht";"Herstellung von kaltgezogenem Draht"
"24.4";"3";"Erzeugung und erste Bearbeitung von NE-Metallen";"Erzeugung und erste Bearbeitung von NE-Metallen"
"24.41";"4";"Erzeugung und erste Bearbeitung von Edelmetallen";"Erzeugung und erste Bearbeitung von Edelmetallen"
"24.41.0";"5";"Erzeugung und erste Bearbeitung von Edelmetallen";"Erzeugung und erste Bearbeitung von Edelmetallen"
"24.42";"4";"Erzeugung und erste Bearbeitung von Aluminium";"Erzeugung und erste Bearbeitung von Aluminium"
"24.42.0";"5";"Erzeugung und erste Bearbeitung von Aluminium";"Erzeugung und erste Bearbeitung von Aluminium"
"24.43";"4";"Erzeugung und erste Bearbeitung von Blei, Zink und Zinn";"Erzeugung und erste Bearbeitung von Blei, Zink und Zinn"
"24.43.0";"5";"Erzeugung und erste Bearbeitung von Blei, Zink und Zinn";"Erzeugung und erste Bearbeitung von Blei, Zink und Zinn"
"24.44";"4";"Erzeugung und erste Bearbeitung von Kupfer";"Erzeugung und erste Bearbeitung von Kupfer"
"24.44.0";"5";"Erzeugung und erste Bearbeitung von Kupfer";"Erzeugung und erste Bearbeitung von Kupfer"
"24.45";"4";"Erzeugung und erste Bearbeitung von sonstigen NE-Metallen";"Erzeugung und erste Bearbeitung von sonstigen NE-Metallen"
"24.45.0";"5";"Erzeugung und erste Bearbeitung von sonstigen NE-Metallen";"Erzeugung und erste Bearbeitung von sonstigen NE-Metallen"
"24.46";"4";"Aufbereitung von Kernbrennstoffen";"Aufbereitung von Kernbrennstoffen"
"24.46.0";"5";"Aufbereitung von Kernbrennstoffen";"Aufbereitung von Kernbrennstoffen"
"24.5";"3";"Gießereien";"Gießereien"
"24.51";"4";"Eisengießereien";"Eisengießereien"
"24.51.1";"5";"Graugießereien";"Graugießereien"
"24.51.9";"5";"Eisengießereien a. n. g.";"Eisengießereien a. n. g."
"24.52";"4";"Stahlgießereien";"Stahlgießereien"
"24.52.0";"5";"Stahlgießereien";"Stahlgießereien"
"24.53";"4";"Leichtmetallgießereien";"Leichtmetallgießereien"
"24.53.0";"5";"Leichtmetallgießereien";"Leichtmetallgießereien"
"24.54";"4";"Buntmetallgießereien";"Buntmetallgießereien"
"24.54.0";"5";"Buntmetallgießereien";"Buntmetallgießereien"
"25";"2";"Herstellung von Metallerzeugnissen";"Herstellung von Metallerzeugnissen"
"25.1";"3";"Stahl- und Leichtmetallbau";"Stahl- und Leichtmetallbau"
"25.11";"4";"Herstellung von Metallkonstruktionen";"Herstellung von Metallkonstruktionen"
"25.11.0";"5";"Herstellung von Metallkonstruktionen";"Herstellung von Metallkonstruktionen"
"25.12";"4";"Herstellung von Ausbauelementen aus Metall";"Herstellung von Ausbauelementen aus Metall"
"25.12.0";"5";"Herstellung von Ausbauelementen aus Metall";"Herstellung von Ausbauelementen aus Metall"
"25.2";"3";"Herstellung von Metalltanks und -behältern";"Herstellung von Metalltanks und -behältern"
"25.21";"4";"Herstellung von Heizkörpern, Dampfkesseln und Kesseln zum Erzeugen von überhitztem Wasser";"Herstellung von Heizkörpern, Dampfkesseln und Kesseln zum Erzeugen von überhitztem Wasser"
"25.21.1";"5";"Herstellung von Heizkörpern für Zentralheizungen";"Herstellung von Heizkörpern für Zentralheizungen"
"25.21.2";"5";"Herstellung von Dampfkesseln und Kesseln zum Erzeugen von überhitztem Wasser";"Herstellung von Dampfkesseln und Kesseln zum Erzeugen von überhitztem Wasser"
"25.22";"4";"Herstellung von Sammelbehältern, Tanks u. ä. Behältern aus Metall";"Herstellung von Sammelbehältern, Tanks u. ä. Behältern aus Metall"
"25.22.0";"5";"Herstellung von Sammelbehältern, Tanks u. ä. Behältern aus Metall";"Herstellung von Sammelbehältern, Tanks u. ä. Behältern aus Metall"
